Record Type,ORI,Agency Name,Incident Number,Incident Date,Data Source,Report Date Indicator,Incident Hour,Cleared Exceptionally,CT Offense #1,CT Location #1,CT Offense #2,CT Location #2,CT Offense #3,CT Location #3,CT Offense #4,CT Location #4,CT Offense #5,CT Location #5,CT Offense #6,CT Location #6,CT Offense #7,CT Location #7,CT Offense #8,CT Location #8,CT Offense #9,CT Location #9,CT Offense #10,CT Location #10,Wpn Type #1,Wpn Auto #1,Wpn Type #2,Wpn Auto #2,Wpn Type #3,Wpn Auto #3,Victim Type #1,Victim Type #2,Victim Type #3,Victim Type #4,Victim Type #5,Victim Type #6,Victim Type #7,Victim Type #8,Victim Type #9,Stolen Prop Desc #1,Value of Stolen Prop #1,Prop Rec Date #1,Prop Rec Value #1,Stolen Prop Desc #2,Value of Stolen Prop #2,Prop Rec Date #2,Prop Rec Value #2,Stolen Prop Desc #3,Value of Stolen Prop #3,Prop Rec Date #3,Prop Rec Value #3,Stolen Prop Desc #4,Value of Stolen Prop #4,Prop Rec Date #4,Prop Rec Value #4,Stolen Prop Desc #5,Value of Stolen Prop #5,Prop Rec Date #5,Prop Rec Value #5,Stolen Prop Desc #6,Value of Stolen Prop #6,Prop Rec Date #6,Prop Rec Value #6,Stolen Prop Desc #7,Value of Stolen Prop #7,Prop Rec Date #7,Prop Rec Value #7,Stolen Prop Desc #8,Value of Stolen Prop #8,Prop Rec Date #8,Prop Rec Value #8,Stolen Prop Desc #9,Value of Stolen Prop #9,Prop Rec Date #9,Prop Rec Value #9,Stolen Prop Desc #10,Value of Stolen Prop #10,Prop Rec Date #10,Prop Rec Value #10,Unknown Offender Indicator,Offender Count,Age of Offender #1,Sex of Offender #1,Race of Offender #1,Ethnicity of Offender #1,Age of Offender #2,Sex of Offender #2,Race of Offender #2,Ethnicity of Offender #2,Age of Offender #3,Sex of Offender #3,Race of Offender #3,Ethnicity of Offender #3,Age of Offender #4,Sex of Offender #4,Race of Offender #4,Ethnicity of Offender #4,Age of Offender #5,Sex of Offender #5,Race of Offender #5,Ethnicity of Offender #5,Arrestee Count,Age of Arrestee #1,Sex of Arrestee #1,Race of Arrestee #1,Ethnicity of Arrestee #1,Age of Arrestee #2,Sex of Arrestee #2,Race of Arrestee #2,Ethnicity of Arrestee #2,Age of Arrestee #3,Sex of Arrestee #3,Race of Arrestee #3,Ethnicity of Arrestee #3,Age of Arrestee #4,Sex of Arrestee #4,Race of Arrestee #4,Ethnicity of Arrestee #4,Age of Arrestee #5,Sex of Arrestee #5,Race of Arrestee #5,Ethnicity of Arrestee #5
IR,TNMPD0000,MEMPHIS,1306011992ME,20130616,N,,02,,270,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,38,5600,00000000,0,75,12600,00000000,0,77,567,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,1,50,M,B,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TNMPD0000,MEMPHIS,1304018285ME,20130425,N,,12,,23H,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,77,3500,00000000,0,78,1,20130429,1,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TNMPD0000,MEMPHIS,1304018282ME,20130411,N,,06,,270,05,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,26,2600,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,1,28,M,B,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TNMPD0000,MEMPHIS,1304012924ME,20130420,N,,18,,23F,13,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,08,300,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TNMPD0000,MEMPHIS,1305007453ME,20130511,N,,14,,23H,48,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,77,80000,00000000,0,78,35000,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,VA0080000,AUGUSTA,20130003021,20131127,N,,23,,240,23,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,06,441000,00000000,0,37,100000,20131202,100000,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,VA0120000,BOTETOURT,201310-027,20131005,N,,09,,240,23,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,19,1,20131005,1,37,75000,20131005,75000,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,VA0130000,BRUNSWICK,13007425,20130528,N,,00,,240,07,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,02,325000,00000000,0,03,40000,20130603,40000,38,20000,20130603,20000,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,VA0210100,CHESTERFIELD,201312272003,20131224,N,,08,,270,05,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,20,1300,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,2,00,M,B,,00,M,W,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,VA0340000,FREDERICK,13001457,20130316,N,,12,,240,06,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,24,5000,00000000,0,43,15200,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,1,42,M,W,,,,,,,,,,,,,,,,,,1,42,M,W,N,,,,,,,,,,,,,,,,
IR,VA0340000,FREDERICK,13005204,20130922,N,,03,,23F,18,240,18,,,,,,,,,,,,,,,,,,,,,,,I,B,,,,,,,,07,100000,00000000,0,22,0,00000000,0,25,5,00000000,0,26,50,00000000,0,37,50000,20131008,50000,78,10000,20131008,10000,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,VA0440000,HENRY,2013018486,20130222,N,,09,,23H,23,,,,,,,,,,,,,,,,,,,,,,,,,I,B,,,,,,,,08,80000,20130403,80000,78,17500,20130403,17500,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,1,25,M,W,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,VA0740100,PRINCE GEORG,201306190001,20130618,N,,00,,23H,48,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,71,11637,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,VA0890000,STAFFORD,2013005292,20130624,N,,08,,23F,25,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,08,40000,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,1,18,M,U,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,VA0970000,WYTHE,20133601,20130424,N,,05,,240,23,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,78,300000,20130424,300000,37,150000,20130424,150000,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,VA1110000,HAMPTON,131106009,20130912,N,,06,,270,25,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,08,14592,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,1,51,M,B,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,VA1160000,NEWPORT NEWS,201306659,20130825,N,,23,,23F,13,240,18,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,16,10000,00000000,0,03,1,20130829,1,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,VA1160000,NEWPORT NEWS,201300493,20130111,N,,10,,23F,18,23H,18,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,08,3000,00000000,0,64,60,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,VA1220000,RICHMOND,201305280125,20130525,N,,16,,240,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,02,35000,00000000,0,24,30000,20130604,30000,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,VA1280000,VIRGINIA BEA,2013043581,20130923,N,,22,,23H,21,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,08,202,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,0,00000000,0,,1,00,U,U,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
