Record Type,ORI,Agency Name,Incident Number,Incident Date,Data Source,Report Date Indicator,Incident Hour,Cleared Exceptionally,CT Offense #1,CT Location #1,CT Offense #2,CT Location #2,CT Offense #3,CT Location #3,CT Offense #4,CT Location #4,CT Offense #5,CT Location #5,CT Offense #6,CT Location #6,CT Offense #7,CT Location #7,CT Offense #8,CT Location #8,CT Offense #9,CT Location #9,CT Offense #10,CT Location #10,Wpn Type #1,Wpn Auto #1,Wpn Type #2,Wpn Auto #2,Wpn Type #3,Wpn Auto #3,Victim Type #1,Victim Type #2,Victim Type #3,Victim Type #4,Victim Type #5,Victim Type #6,Victim Type #7,Victim Type #8,Victim Type #9,Stolen Prop Desc #1,Value of Stolen Prop #1,Prop Rec Date #1,Prop Rec Value #1,Stolen Prop Desc #2,Value of Stolen Prop #2,Prop Rec Date #2,Prop Rec Value #2,Stolen Prop Desc #3,Value of Stolen Prop #3,Prop Rec Date #3,Prop Rec Value #3,Stolen Prop Desc #4,Value of Stolen Prop #4,Prop Rec Date #4,Prop Rec Value #4,Stolen Prop Desc #5,Value of Stolen Prop #5,Prop Rec Date #5,Prop Rec Value #5,Stolen Prop Desc #6,Value of Stolen Prop #6,Prop Rec Date #6,Prop Rec Value #6,Stolen Prop Desc #7,Value of Stolen Prop #7,Prop Rec Date #7,Prop Rec Value #7,Stolen Prop Desc #8,Value of Stolen Prop #8,Prop Rec Date #8,Prop Rec Value #8,Stolen Prop Desc #9,Value of Stolen Prop #9,Prop Rec Date #9,Prop Rec Value #9,Stolen Prop Desc #10,Value of Stolen Prop #10,Prop Rec Date #10,Prop Rec Value #10,Unknown Offender Indicator,Offender Count,Age of Offender #1,Sex of Offender #1,Race of Offender #1,Ethnicity of Offender #1,Age of Offender #2,Sex of Offender #2,Race of Offender #2,Ethnicity of Offender #2,Age of Offender #3,Sex of Offender #3,Race of Offender #3,Ethnicity of Offender #3,Age of Offender #4,Sex of Offender #4,Race of Offender #4,Ethnicity of Offender #4,Age of Offender #5,Sex of Offender #5,Race of Offender #5,Ethnicity of Offender #5,Arrestee Count,Age of Arrestee #1,Sex of Arrestee #1,Race of Arrestee #1,Ethnicity of Arrestee #1,Age of Arrestee #2,Sex of Arrestee #2,Race of Arrestee #2,Ethnicity of Arrestee #2,Age of Arrestee #3,Sex of Arrestee #3,Race of Arrestee #3,Ethnicity of Arrestee #3,Age of Arrestee #4,Sex of Arrestee #4,Race of Arrestee #4,Ethnicity of Arrestee #4,Age of Arrestee #5,Sex of Arrestee #5,Race of Arrestee #5,Ethnicity of Arrestee #5
IR,FL0131100,DORAL,140619012006,20140619,E,,16,,23H,05,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,77,000000500,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,FL0131100,DORAL,140623012322,20140623,E,,18,,240,05,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,77,000050000,00000000,000000000,38,000005000,00000000,000000000,38,000000130,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,FL0139700,MIAMI GARDEN,2014015049,20140821,E,,03,,240,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,38,000100000,00000000,000000000,77,000020000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,FL0139700,MIAMI GARDEN,2014015476,20140828,E,,13,,240,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,77,000060000,00000000,000000000,08,000030000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,FL0160000,DUVAL,285569,20140426,H,R,,,240,23,23H,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,08,000060000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,FL0290100,PLANT CITY,1401-4186,20140120,E,,03,,240,14,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,08,000030000,20140120,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,38,M,W,,,,,,,,,,,,,,,,,,1,38,M,W,,,,,,,,,,,,,,,,,
IR,FL0290100,PLANT CITY,1407-4126,20140720,E,,21,,240,25,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,08,000150000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,FL0350200,LEESBURG,14-01-0100,20140107,H,R,,,240,18,23F,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,08,000070000,00000000,000000000,37,000035000,00000000,000000000,78,000035000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,FL0360000,LEE,14-124714,20140331,E,,00,,240,13,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,08,000020000,00000000,000000000,78,000019549,00000000,000000000,37,000053829,20140401,000053829,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,FL0360000,LEE,14-171039,20140430,E,,09,,240,13,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,19,000100000,00000000,000000000,78,000030000,20140513,000030000,37,000050000,20140430,000050000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,FL0360000,LEE,14-178427,20140505,E,,07,,23H,13,,,,,,,,,,,,,,,,,,,,,,,,,B,I,,,,,,,,38,000020000,00000000,000000000,78,000010000,20140530,000010000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,46,M,U,H,,,,,,,,,,,,,,,,,1,46,M,U,H,,,,,,,,,,,,,,,,
IR,FL0360000,LEE,14-213818,20140529,E,,06,,240,13,,,,,,,,,,,,,,,,,,,,,,,,,B,I,,,,,,,,38,000016000,00000000,000000000,37,000080000,20140529,000080000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,46,M,U,H,,,,,,,,,,,,,,,,,1,46,M,U,H,,,,,,,,,,,,,,,,
IR,FL0480000,ORANGE,14-101594,20141115,E,R,03,,240,25,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,37,000090000,00000000,000000000,78,000100000,20141115,000100000,08,000250000,20141115,000250000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,FL0480000,ORANGE,14-36427,20140427,E,,02,,240,18,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,37,000020000,00000000,000000000,78,000022500,00000000,000000000,08,000200000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,FL0480000,ORANGE,14-90734,20141012,E,R,03,,240,18,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,37,000150000,00000000,000000000,78,000060000,00000000,000000000,19,000020000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,FL0480000,ORANGE,14-90890,20141013,E,R,03,,240,18,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,37,000030000,20141013,000030000,78,000016000,20141013,000016000,64,000100000,20141013,000100000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,FL0520300,CLEARWATER,CW14-52241,20140417,E,,,,23H,13,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,06,000002900,20140417,000002900,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,47,M,W,H,,,,,,,,,,,,,,,,,1,47,M,W,H,,,,,,,,,,,,,,,,
IR,FL0530000,POLK,14-12821,20140324,E,R,04,,23H,25,23F,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,08,000020000,00000000,000000000,78,000015000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,FL0530000,POLK,14-14561,20140404,E,R,06,,23H,25,23F,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,08,000060000,00000000,000000000,78,000014000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,FL0530000,POLK,14-16449,20140415,E,R,08,,23H,25,23F,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,08,000015000,00000000,000000000,78,000025000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,FL0530000,POLK,14-1716,20140112,H,R,10,,23F,14,240,,23H,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,77,000015000,00000000,000000000,78,000015000,00000000,000000000,37,000040000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,FL0530000,POLK,14-29191,20140709,E,R,03,,23H,23,23F,,240,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,77,000010000,00000000,000000000,78,000010000,00000000,000000000,37,000020000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,FL0530000,POLK,14-36602,20140823,E,R,08,,23H,25,23F,,240,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,08,000250000,00000000,000000000,78,000020000,00000000,000000000,37,000025000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,FL0530000,POLK,14-5525,20140206,E,R,16,,23H,21,23F,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,08,000370344,00000000,000000000,78,000010000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,FL0531100,LAKE HAMILTO,14050534,20140503,E,,23,,240,18,23F,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,08,000106000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,FL0531600,WINTER HAVEN,2014-00081,20140105,E,,07,,23H,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,78,000015000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,FL0550000,ST. JOHNS,14011350,20141025,E,,22,,240,51,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,03,000020000,20141028,000020000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,FL0550000,ST. JOHNS,14011353,20141024,E,,22,,240,14,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,03,000025000,20141028,000025000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,FL0560000,ST. LUCIE,14-00336,20140108,E,,23,,240,25,,,,,,,,,,,,,,,,,,,,,,,,,B,I,,,,,,,,78,000010000,20140115,000010000,71,000126905,00000000,000000000,24,000010000,20140115,000010000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,FL0560000,ST. LUCIE,14-12629,20141108,E,,01,,240,23,,,,,,,,,,,,,,,,,,,,,,,,,B,I,,,,,,,,37,000060000,20141108,000060000,78,000030000,20141203,000030000,77,000135000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,FL0560000,ST. LUCIE,1406501,20140607,E,,11,,23H,20,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,10,000000500,00000000,000000000,09,000000000,00000000,000000000,04,000000200,00000000,000000000,06,000000150,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,27,M,W,N,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,HI0050000,MAUI POLICE,14-025795,20140617,E,,10,,23F,13,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,06,000000001,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,IN349SP00,SP: MARION C,14ISPC010239,20141203,N,,10,,23H,05,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,07,000000200,20141203,000000200,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,IN392SP00,SP: WHITLEY,14ISPC004607,20140530,N,,10,,23H,25,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,71,000008022,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,IN392SP00,SP: WHITLEY,14ISPC005410,20140625,N,,08,,23H,25,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,71,000013209,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,IN392SP00,SP: WHITLEY,14ISPC005824,20140704,N,,07,,23H,25,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,71,000006695,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,IN392SP00,SP: WHITLEY,14ISPC010663,20141215,N,,10,,23H,25,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,71,000009883,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,IN392SP00,SP: WHITLEY,14ISPC010664,20141215,N,,12,,23H,25,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,71,000408000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,ME0010200,LEWISTON,14-2235-OF,20140515,N,,13,,23F,07,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,02,000000020,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,ME0060400,WATERVILLE,14-1046-OF,20140911,N,,10,,23H,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,02,000000028,20140911,000000028,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,31,F,W,,,,,,,,,,,,,,,,,,1,31,F,W,N,,,,,,,,,,,,,,,,
IR,MI1311300,CALHOUN,140014004638,20140624,N,R,22,,220,05,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,77,000007325,00000000,000000000,38,000001600,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,MI1437200,ONTWA TWP-ED,140014001290,20141124,N,,17,,23H,45,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,08,000000920,20141126,000000920,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,2,26,M,W,,46,M,W,,,,,,,,,,,,,,2,46,M,W,,26,M,W,,,,,,,,,,,,,
IR,MI5080600,WARREN,140140015484,20140319,N,,16,,240,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,03,000025000,20140320,000025000,16,000026788,00000000,000000000,78,000010000,00000000,000000000,38,000006000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,MI6371400,ROYAL OAK,140150011004,20141117,N,,09,,270,05,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,19,000049965,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,45,M,U,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,MI6385100,AUBURN HILLS,140140019248,20140926,N,,18,,23H,18,240,18,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,03,000094000,20140928,000094000,19,000060000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,MI8270900,ROMULUS,140001400551,20140208,N,R,05,,23H,45,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,08,000000500,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,MI8270900,ROMULUS,140001404049,20140918,N,R,09,,23H,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,19,000014495,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,MI8270900,ROMULUS,140001404316,20141004,N,R,06,,23H,45,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,78,000040000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,MI8277500,TAYLOR,140140033670,20141107,N,,20,,23F,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,16,000001437,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,MI8296500,PLYMOUTH TOW,140140010840,20141218,N,,21,,23F,05,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,08,000005200,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
