"ori","zip","lat","lng"
"WV0280600","24712",37.403448,-81.106456
"WV0280700","24701",37.403448,-81.106456
"WV0280200","24701",37.403448,-81.106456
"WVWSP9300","24701",37.403448,-81.106456
"WV0281300","24701",37.403448,-81.106456
"WV0280500","24715",37.403448,-81.106456
"WV0281100"," ",37.403448,-81.106456
"WV0281000"," ",37.403448,-81.106456
"WV0280400","24736",37.403448,-81.106456
"WV0280300","24740",37.403448,-81.106456
"WVWSP3900","24740",37.403448,-81.106456
"WV0280000","24740",37.403448,-81.106456
"WVWSP6700","25325",37.403448,-81.106456
"WV028SP00","24740",37.403448,-81.106456
"WV0280800","25801",37.403448,-81.106456
"WV0281200","25301",37.403448,-81.106456
"WV0290400","26717",39.405628,-78.956576
"WVWSP9100"," ",39.405628,-78.956576
"WV0290100","26726",39.405628,-78.956576
"WV0290500","26726",39.405628,-78.956576
"WVWSP2000","26726",39.405628,-78.956576
"WV0290200","26750",39.405628,-78.956576
"WV0290300","26753",39.405628,-78.956576
"WV0290000","26726",39.405628,-78.956576
"WV029SP00","26726",39.405628,-78.956576
"WV0290600","26757",39.405628,-78.956576
"WV0290700","25301",39.405628,-78.956576
"WV0300400","25670",37.721152,-82.158987
"WV0300700"," ",37.721152,-82.158987
"WV0300100","25621",37.721152,-82.158987
"WVWSP7000","25621",37.721152,-82.158987
"WV0300300","25674",37.721152,-82.158987
"WV0300800"," ",37.721152,-82.158987
"WV0300500","25678",37.721152,-82.158987
"WV0300200","25661",37.721152,-82.158987
"WVWSP6000","25661",37.721152,-82.158987
"WV0300000","25661",37.721152,-82.158987
"WV030SP00","25661",37.721152,-82.158987
"WV0300600","25143",37.721152,-82.158987
"WV0300900","25301",37.721152,-82.158987
"WV0311000"," ",39.633645,-80.059074
"WV0311200"," ",39.633645,-80.059074
"WV0310900","26534",39.633645,-80.059074
"WV0310100","26505",39.633645,-80.059074
"WV0310600","26506",39.633645,-80.059074
"WVWSP2900","26505",39.633645,-80.059074
"WV031SP00","26505",39.633645,-80.059074
"WV0311400","26505",39.633645,-80.059074
"WVWSP9800"," ",39.633645,-80.059074
"WV0310500","26543",39.633645,-80.059074
"WV0310300","26505",39.633645,-80.059074
"WV0310400","26505",39.633645,-80.059074
"WVWSP7300"," ",39.633645,-80.059074
"WV0310000","26505",39.633645,-80.059074
"WV0310700","26571",39.633645,-80.059074
"WV0311300","25301",39.633645,-80.059074
"WV0320700"," ",37.550353,-80.547891
"WV0320600"," ",37.550353,-80.547891
"WV0320300","24963",37.550353,-80.547891
"WVWSP5100","24983",37.550353,-80.547891
"WV0320200","24983",37.550353,-80.547891
"WI0020600"," ",46.54629,-90.665154
"WV0320000","24983",37.550353,-80.547891
"WV032SP00","24983",37.550353,-80.547891
"WV0320400","25801",37.550353,-80.547891
"WV0320800","25301",37.550353,-80.547891
"WV0330100","25411",39.554835,-78.257314
"WVWSP0200","25411",39.554835,-78.257314
"WV0330500"," ",39.554835,-78.257314
"WV0330600"," ",39.554835,-78.257314
"WV0330700"," ",39.554835,-78.257314
"WV0330200","25434",39.554835,-78.257314
"WV0330000","25411",39.554835,-78.257314
"WV033SP00","25411",39.554835,-78.257314
"WV0330300","26757",39.554835,-78.257314
"WV0340500"," ",38.291416,-80.797516
"WV0340700"," ",38.291416,-80.797516
"WV0340100","26261",38.291416,-80.797516
"WVWSP4100","26261",38.291416,-80.797516
"WV0340200","26651",38.291416,-80.797516
"WVWSP4800","26651",38.291416,-80.797516
"WV0340800","26651",38.291416,-80.797516
"WV0340600"," ",38.291416,-80.797516
"WVWSP1200","26807",38.674426,-79.340643
"WV0340900"," ",38.291416,-80.797516
"WV0340000","26651",38.291416,-80.797516
"WV034SP00","26261",38.291416,-80.797516
"WV0340300","26241",38.291416,-80.797516
"WV0340400","25301",38.291416,-80.797516
"WV0350300","26003",40.098932,-80.620728
"WV0350800","26003",40.098932,-80.620728
"WV0350200","26059",40.098932,-80.620728
"WV0350500","26060",40.098932,-80.620728
"WV0351100"," ",40.098932,-80.620728
"WV0350600","26074",40.098932,-80.620728
"WV0350400","26003",40.098932,-80.620728
"WV0350100","26003",40.098932,-80.620728
"WVWSP5000","26003",40.098932,-80.620728
"WV0351000","26003",40.098932,-80.620728
"WVWSP8100"," ",40.098932,-80.620728
"WVWSP8400"," ",40.098932,-80.620728
"WV0350000","26003",40.098932,-80.620728
"WV035SP00","26059",40.098932,-80.620728
"WV0350700","26571",40.098932,-80.620728
"WV0360300"," ",38.674426,-79.340643
"WV0360100","26807",38.674426,-79.340643
"WV0360200","26757",38.674426,-79.340643
"WV0360000","26807",38.674426,-79.340643
"WV036SP00","26807",38.674426,-79.340643
"WV0360400","25301",38.674426,-79.340643
"WV0370400"," ",39.368133,-81.161172
"WV0370100","26170",39.368133,-81.161172
"WVWSP4400","26170",39.368133,-81.161172
"WV0370000","26170",39.368133,-81.161172
"WV037SP00","26170",39.368133,-81.161172
"WV0370200","26101",39.368133,-81.161172
"WV0370500","25301",39.368133,-81.161172
"WV0381100"," ",38.332513,-80.012092
"WV0380400"," ",38.332513,-80.012092
"WV0380700"," ",38.332513,-80.012092
"WV0380800","26264",38.332513,-80.012092
"WV0380500"," ",38.332513,-80.012092
"WV0380100","24954",38.332513,-80.012092
"WVWSP2500","24924",38.332513,-80.012092
"WV0380600"," ",38.332513,-80.012092
"WV0381000"," ",38.332513,-80.012092
"WV0380000","24954",38.332513,-80.012092
"WV038SP00","24924",38.332513,-80.012092
"WV0380200","26241",38.332513,-80.012092
"WV0380900","25301",38.332513,-80.012092
"WV0391100","26519",39.46903,-79.668865
"WV0391000"," ",39.46903,-79.668865
"WV0390100","26537",39.46903,-79.668865
"WVWSP2100","26537",39.46903,-79.668865
"WV0391200"," ",39.46903,-79.668865
"WV0390400","26542",39.46903,-79.668865
"WV0390500","26410",39.46903,-79.668865
"WV0390700","26547",39.46903,-79.668865
"WV0390300","26425",39.46903,-79.668865
"WV0390200","26764",39.46903,-79.668865
"WV0390600","26444",39.46903,-79.668865
"WV0390000","26537",39.46903,-79.668865
"WV039SP00","26537",39.46903,-79.668865
"WV0390800","26571",39.46903,-79.668865
"WV0390900","26525",39.46903,-79.668865
"WV0400500","25011",38.510513,-81.906109
"WV0401100"," ",38.510513,-81.906109
"WV0400300","25070",38.510513,-81.906109
"WV0400700"," ",38.510513,-81.906109
"WV0400100","25526",38.510513,-81.906109
"WVWSP8000","25526",38.510513,-81.906109
"WV0401000"," ",38.510513,-81.906109
"WVWSP8300"," ",38.510513,-81.906109
"WV0400400","25159",38.510513,-81.906109
"WV0400200","25213",38.510513,-81.906109
"WVWSP6100","25213",38.510513,-81.906109
"WV0400000","25213",38.510513,-81.906109
"WV040SP00","25213",38.510513,-81.906109
"WV0400600","25143",38.510513,-81.906109
"WV0400800","25301",38.510513,-81.906109
"WV0400900"," ",38.510513,-81.906109
"WV0411200","25801",37.76247,-81.264671
"WV0410800"," ",37.76247,-81.264671
"WV0410100","25801",37.76247,-81.264671
"WVWSP0100","25801",37.76247,-81.264671
"WVWSP8800","25801",37.76247,-81.264671
"WV0411300"," ",37.76247,-81.264671
"WV0410200","25865",37.76247,-81.264671
"WV0410300","25871",37.76247,-81.264671
"WV0410500","25915",37.76247,-81.264671
"WV0410400","25921",37.76247,-81.264671
"WV0410000","25801",37.76247,-81.264671
"WVWSP6900","25325",37.76247,-81.264671
"WV041SP00","25801",37.76247,-81.264671
"WV0410600","25801",37.76247,-81.264671
"WV0410900","25301",37.76247,-81.264671
"WV0411000"," ",37.76247,-81.264671
"WV0420100","26241",38.781087,-79.867783
"WVWSP1000","26241",38.781087,-79.867783
"WV0380300"," ",38.781087,-79.867783
"WV0420600"," ",38.781087,-79.867783
"WV0420700"," ",38.781087,-79.867783
"WV0420800"," ",38.781087,-79.867783
"WV0420900"," ",38.781087,-79.867783
"WV0490300"," ",38.781087,-79.867783
"WV0420500"," ",38.781087,-79.867783
"WV0420200","26280",38.781087,-79.867783
"WV0420000","26241",38.781087,-79.867783
"WV042SP00","26241",38.781087,-79.867783
"WV0420300","26241",38.781087,-79.867783
"WV0421000","25301",38.781087,-79.867783
"WV0430300","26337",39.177112,-81.066317
"WV0430600"," ",39.177112,-81.066317
"WV0430100","26362",39.177112,-81.066317
"WVWSP1700","26362",39.177112,-81.066317
"WV0430200","26415",39.177112,-81.066317
"WV0430000","26362",39.177112,-81.066317
"WV043SP00","26362",39.177112,-81.066317
"WV0430400","26101",39.177112,-81.066317
"WV0430700","25301",39.177112,-81.066317
"WV0440100","25276",38.743033,-81.354502
"WVWSP4700","25276",38.743033,-81.354502
"WV0440000","25276",38.743033,-81.354502
"WV044SP00","25276",38.743033,-81.354502
"WV0440200","26101",38.743033,-81.354502
"WV0440300","25301",38.743033,-81.354502
"WV0450100","25951",37.656003,-80.856315
"WVWSP1800","25951",37.656003,-80.856315
"WV0450400"," ",37.656003,-80.856315
"WV0450600"," ",37.656003,-80.856315
"WV0450500"," ",37.656003,-80.856315
"WV0450000","25951",37.656003,-80.856315
"WV045SP00","25951",37.656003,-80.856315
"WV0450200","25801",37.656003,-80.856315
"WV0450700","25301",37.656003,-80.856315
"WV0460200","26347",39.332477,-80.046554
"WV0460100","26354",39.332477,-80.046554
"WVWSP1400","26354",39.332477,-80.046554
"WV0460500"," ",39.332477,-80.046554
"WV0460800"," ",39.332477,-80.046554
"WV0460600"," ",39.332477,-80.046554
"WV0460000","26354",39.332477,-80.046554
"WV046SP00","26354",39.332477,-80.046554
"WV0460300","26571",39.332477,-80.046554
"WV0460700","25301",39.332477,-80.046554
"WV0470400","26260",39.111175,-79.559968
"WV0470700"," ",39.111175,-79.559968
"WV0470800"," ",39.111175,-79.559968
"WV0470500","26269",39.111175,-79.559968
"WV0471000"," ",39.111175,-79.559968
"WV0470100","26287",39.111175,-79.559968
"WVWSP3400","26287",39.111175,-79.559968
"WV0470200","26292",39.111175,-79.559968
"WV0470000","26287",39.111175,-79.559968
"WV047SP00","26287",39.111175,-79.559968
"WV0470300","26571",39.111175,-79.559968
"WV0470900","25301",39.111175,-79.559968
"WI0270600"," ",44.324895,-90.806541
"WV0480400","26146",39.465981,-80.879493
"WV0480300","26149",39.465981,-80.879493
"WV0480700"," ",39.465981,-80.879493
"WV0480200","26175",39.465981,-80.879493
"WV0480000","26149",39.465981,-80.879493
"WVWSP3200","26155",39.465981,-80.879493
"WV048SP00","26159",39.465981,-80.879493
"WV0480500","26101",39.465981,-80.879493
"WV0480600","25301",39.465981,-80.879493
"WV0490100","26201",38.902536,-80.231335
"WVWSP0400","26201",38.902536,-80.231335
"WVWSP9000","26201",38.902536,-80.231335
"WV0510700"," ",38.902536,-80.231335
"WV0490000","26201",38.902536,-80.231335
"WV049SP00","26201",38.902536,-80.231335
"WV0490200","26241",38.902536,-80.231335
"WV0490400","25301",38.902536,-80.231335
"WV0500100","25507",38.145531,-82.419698
"WV0500800"," ",38.145531,-82.419698
"WV0500400","25514",38.145531,-82.419698
"WV0500200","25530",38.145531,-82.419698
"WV0500300","25570",38.145531,-82.419698
"WVWSP5200","25570",38.145531,-82.419698
"WV050SP00","25570",38.145531,-82.419698
"WV0500000","25570",38.145531,-82.419698
"WV0500500","25143",38.145531,-82.419698
"WV0500900","25301",38.145531,-82.419698
"WV0510100","26288",38.492985,-80.430262
"WV0510300","26208",38.492985,-80.430262
"WV0510200","26206",38.492985,-80.430262
"WV0510600"," ",38.492985,-80.430262
"WVWSP5300","26266",38.492985,-80.430262
"WV0510000","26288",38.492985,-80.430262
"WV051SP00","26266",38.492985,-80.430262
"WV0510400","26241",38.492985,-80.430262
"WV0510800","25301",38.492985,-80.430262
"WVWSP6500","26575",39.596574,-80.634394
"WV0520100","26575",39.596574,-80.634394
"WV0520900"," ",39.596574,-80.634394
"WV0520500","26581",39.596574,-80.634394
"WV0520200","26155",39.596574,-80.634394
"WV0480100","26159",39.596574,-80.634394
"WV0520400","26419",39.596574,-80.634394
"WV0520600","26437",39.596574,-80.634394
"WV0520000","26155",39.596574,-80.634394
"WV052SP00","26159",39.596574,-80.634394
"WV0520700","26571",39.596574,-80.634394
"WV0520800","25301",39.596574,-80.634394
"WVWSP0900","26143",39.020034,-81.382975
"WV0530100","26143",39.020034,-81.382975
"WV0530000","26143",39.020034,-81.382975
"WV053SP00","26143",39.020034,-81.382975
"WV0530200","26101",39.020034,-81.382975
"WV0530300","25301",39.020034,-81.382975
"WV0540100","26102",39.211679,-81.515928
"WV0541200","26101",39.211679,-81.515928
"WVWSP3300","26104",39.211679,-81.515928
"WV0540400","26101",39.211679,-81.515928
"WV0540800","26102",39.211679,-81.515928
"WV0530400"," ",39.211679,-81.515928
"WV0530500"," ",39.211679,-81.515928
"WV0530600"," ",39.211679,-81.515928
"WV0540600"," ",39.211679,-81.515928
"WV0540700"," ",39.211679,-81.515928
"WV0540900"," ",39.211679,-81.515928
"WV0541000"," ",39.211679,-81.515928
"WV0541100"," ",39.211679,-81.515928
"WV0540200","26105",39.211679,-81.515928
"WV0540300","26187",39.211679,-81.515928
"WV0540000","26101",39.211679,-81.515928
"WV054SP00","26101",39.211679,-81.515928
"WV0540500","25301",39.211679,-81.515928
"WVWSP3700","24849",37.603717,-81.548884
"WV0550100","25882",37.603717,-81.548884
"WV0550600"," ",37.603717,-81.548884
"WV0550300","24870",37.603717,-81.548884
"WV0550200","24874",37.603717,-81.548884
"WV0550000","24874",37.603717,-81.548884
"WV055SP00","24849",37.603717,-81.548884
"WV0550400","25801",37.603717,-81.548884
"WV0550500","25301",37.603717,-81.548884
"WI0010100","53910",43.973763,-89.767223
"WI0010300"," ",43.973763,-89.767223
"WI0010400"," ",43.973763,-89.767223
"WI0010200","54457",43.973763,-89.767223
"WI0010000","53934",43.973763,-89.767223
"WI0020100","54806",46.54629,-90.665154
"WI0020400"," ",46.54629,-90.665154
"WI0020300"," ",46.54629,-90.665154
"WI0020700","54850",46.54629,-90.665154
"WI0020200","54546",46.54629,-90.665154
"WI0020500"," ",46.54629,-90.665154
"WIDI01600","54861",46.54629,-90.665154
"WI0020000","54806",46.54629,-90.665154
"WI0030500"," ",45.437192,-91.852892
"WI0030200","54812",45.437192,-91.852892
"WI0030600","54822",45.437192,-91.852892
"WI0030700"," ",45.437192,-91.852892
"WI0030300","54728",45.437192,-91.852892
"WI0030400","54829",45.437192,-91.852892
"WI0030900"," ",45.437192,-91.852892
"WI0031000"," ",45.437192,-91.852892
"WI0030100","54868",45.437192,-91.852892
"WI0030800","54889",45.437192,-91.852892
"WI0030000","54812",45.437192,-91.852892
"WIDI01500","54814",46.634199,-91.177282
"WI0040200","54814",46.634199,-91.177282
"WI0371100"," ",44.898036,-89.757823
"WI0040500"," ",46.634199,-91.177282
"WI0040400","54847",46.634199,-91.177282
"WI0040300"," ",46.634199,-91.177282
"WI0040100","54891",46.634199,-91.177282
"WI0040000","54891",46.634199,-91.177282
"WI0040600"," ",46.634199,-91.177282
"WI0056700"," ",44.473961,-87.995926
"WI0050800","54304",44.473961,-87.995926
"WI0050500","54208",44.473961,-87.995926
"WI0050100","54115",44.473961,-87.995926
"WI0050200","54301",44.473961,-87.995926
"WI0050700","54311",44.473961,-87.995926
"WI0050400","54303",44.473961,-87.995926
"WI0451200","54155",44.473961,-87.995926
"WI0050300","54162",44.473961,-87.995926
"WI0050600","54180",44.473961,-87.995926
"WI0050000","54301",44.473961,-87.995926
"WI0056600"," ",44.473961,-87.995926
"WI0050900","54155",44.473961,-87.995926
"WI0060100","54610",44.389759,-91.758714
"WI0060400"," ",44.389759,-91.758714
