Record Type,ORI,Agency Name,Incident Number,Incident Date,Data Source,Report Date Indicator,Incident Hour,Cleared Exceptionally,CT Offense #1,CT Location #1,CT Offense #2,CT Location #2,CT Offense #3,CT Location #3,CT Offense #4,CT Location #4,CT Offense #5,CT Location #5,CT Offense #6,CT Location #6,CT Offense #7,CT Location #7,CT Offense #8,CT Location #8,CT Offense #9,CT Location #9,CT Offense #10,CT Location #10,Wpn Type #1,Wpn Auto #1,Wpn Type #2,Wpn Auto #2,Wpn Type #3,Wpn Auto #3,Victim Type #1,Victim Type #2,Victim Type #3,Victim Type #4,Victim Type #5,Victim Type #6,Victim Type #7,Victim Type #8,Victim Type #9,Stolen Prop Desc #1,Value of Stolen Prop #1,Prop Rec Date #1,Prop Rec Value #1,Stolen Prop Desc #2,Value of Stolen Prop #2,Prop Rec Date #2,Prop Rec Value #2,Stolen Prop Desc #3,Value of Stolen Prop #3,Prop Rec Date #3,Prop Rec Value #3,Stolen Prop Desc #4,Value of Stolen Prop #4,Prop Rec Date #4,Prop Rec Value #4,Stolen Prop Desc #5,Value of Stolen Prop #5,Prop Rec Date #5,Prop Rec Value #5,Stolen Prop Desc #6,Value of Stolen Prop #6,Prop Rec Date #6,Prop Rec Value #6,Stolen Prop Desc #7,Value of Stolen Prop #7,Prop Rec Date #7,Prop Rec Value #7,Stolen Prop Desc #8,Value of Stolen Prop #8,Prop Rec Date #8,Prop Rec Value #8,Stolen Prop Desc #9,Value of Stolen Prop #9,Prop Rec Date #9,Prop Rec Value #9,Stolen Prop Desc #10,Value of Stolen Prop #10,Prop Rec Date #10,Prop Rec Value #10,Unknown Offender Indicator,Offender Count,Age of Offender #1,Sex of Offender #1,Race of Offender #1,Ethnicity of Offender #1,Age of Offender #2,Sex of Offender #2,Race of Offender #2,Ethnicity of Offender #2,Age of Offender #3,Sex of Offender #3,Race of Offender #3,Ethnicity of Offender #3,Age of Offender #4,Sex of Offender #4,Race of Offender #4,Ethnicity of Offender #4,Age of Offender #5,Sex of Offender #5,Race of Offender #5,Ethnicity of Offender #5,Arrestee Count,Age of Arrestee #1,Sex of Arrestee #1,Race of Arrestee #1,Ethnicity of Arrestee #1,Age of Arrestee #2,Sex of Arrestee #2,Race of Arrestee #2,Ethnicity of Arrestee #2,Age of Arrestee #3,Sex of Arrestee #3,Race of Arrestee #3,Ethnicity of Arrestee #3,Age of Arrestee #4,Sex of Arrestee #4,Race of Arrestee #4,Ethnicity of Arrestee #4,Age of Arrestee #5,Sex of Arrestee #5,Race of Arrestee #5,Ethnicity of Arrestee #5
IR,TN0791000,MEMPHIS-SHEL,160131,20150915,N,,12,,23D,45,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,13,000002000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,00,U,U,U,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TN0791000,MEMPHIS-SHEL,160134,20151015,N,,12,,23D,45,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,13,000000500,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,00,U,U,U,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TN0791000,MEMPHIS-SHEL,160135,20151103,N,,12,,23D,45,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,13,000005000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,00,U,U,U,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TN0791000,MEMPHIS-SHEL,160136,20151124,N,,12,,23D,45,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,13,000000500,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,00,U,U,U,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TN0791000,MEMPHIS-SHEL,160137,20151228,N,,12,,23D,45,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,13,000000500,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,00,U,U,U,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TN0840500,ATOKA,1508000004AT,20150731,N,,16,,23H,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,07,000229665,00000000,000000000,78,000022500,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TN0940100,FRANKLIN,2015004409,20151219,N,,09,,240,18,,,,,,,,,,,,,,,,,,,,,,,,,I,B,,,,,,,,08,000000001,00000000,000000000,37,000015000,20151228,000015000,78,000010000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TN0950100,LEBANON,2015008007,20150214,N,,16,,240,23,,,,,,,,,,,,,,,,,,,,,,,,,I,B,,,,,,,,06,000030000,20150214,000030000,78,000018000,20150214,000018000,37,000025000,20150215,000025000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,000790-2015,20150102,E,,00,,23H,25,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,78,000017000,20150102,000017000,08,000033000,20150102,000033000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,001927-2015,20150103,E,,10,,23F,05,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,08,000000789,00000000,000000000,77,000000200,20150103,000000200,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,011980-2015,20150116,E,R,09,,23H,02,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,78,000001800,00000000,000000000,16,000038000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,015420-2015,20150120,E,R,15,,23H,25,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,10,000600000,00000000,000000000,37,000060000,20150304,000060000,78,000045000,20150304,000045000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,49,M,B,N,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,016472-2015,20150121,E,,22,,23H,13,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,78,000060000,00000000,000000000,08,000035000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,016865-2015,20150122,E,,12,,23H,18,23G,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,78,000050000,00000000,000000000,08,000015000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,29,M,W,H,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,020627-2015,20150107,E,,01,,240,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,37,000025000,20150127,000025000,78,000015000,20150127,000015000,16,000088800,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,2,00,M,B,N,00,M,B,N,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,023582-2015,20150130,E,,17,,23F,18,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,25,000002100,00000000,000000000,77,000000200,00000000,000000000,75,000002600,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,00,M,B,N,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,025814-2015,20150202,E,,03,,240,25,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,37,000020000,00000000,000000000,65,000000000,00000000,000000000,09,000000000,00000000,000000000,74,000000100,00000000,000000000,19,000020000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,00,M,W,N,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,026507-2015,20150203,E,R,,,23H,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,78,000020000,20150206,000020000,07,001000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,026830-2015,20150203,E,,19,,240,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,03,000035000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,029731-2015,20150207,E,R,,,23H,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,38,000005000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,032030-2015,20150210,E,R,,,23H,05,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,19,000059928,00000000,000000000,78,000015000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,032570-2015,20150211,E,,00,,23H,23,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,64,000001000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,34,M,B,N,,,,,,,,,,,,,,,,,1,34,M,B,N,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,034178-2015,20150213,E,R,,,23H,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,08,000000300,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,035164-2015,20150214,E,R,,,23H,25,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,06,000000001,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,038738-2015,20150218,E,,23,Y,23H,18,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,77,000001058,00000000,000000000,06,000000700,00000000,000000000,08,000000001,00000000,000000000,78,000010000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,47,M,B,N,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,039965-2015,20150220,E,R,,,23H,13,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,77,000050000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,041521-2015,20150222,E,,04,,23H,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,08,000001600,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,041652-2015,20150222,E,,17,,240,18,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,16,000002700,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,041718-2015,20150221,E,,22,,23H,14,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,43,000100000,00000000,000000000,78,000020000,00000000,000000000,37,000020000,20150227,000020000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,3,57,M,B,N,43,M,B,N,45,F,B,N,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,045216-2015,20150224,E,,21,,23H,45,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,20,000008757,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,24,M,B,N,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,048635-2015,20150304,E,R,,,23H,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,19,000015000,00000000,000000000,78,000010000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,050021-2015,20150306,E,R,,,23H,45,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,08,000025000,00000000,000000000,78,000007800,20150308,000007800,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,052517-2015,20150309,E,R,,Y,23H,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,78,000001500,20150309,000001500,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,1,53,M,B,N,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,061273-2015,20150319,E,,19,,23H,13,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,07,000001500,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,2,25,M,B,N,30,M,B,N,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,066023-2015,20150325,E,,13,,23H,07,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,02,000000072,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,2,23,M,B,N,23,M,B,N,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,066643-2015,20150326,E,R,,,23H,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,77,000009720,00000000,000000000,77,000009720,00000000,000000000,78,000015000,00000000,000000000,78,000015000,20150326,000015000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,067216-2015,20150326,E,R,,,23H,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,43,000005000,00000000,000000000,78,000012000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,071596-2015,20150401,E,,08,,23H,12,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,02,000000120,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,071653-2015,20150331,E,,03,,23H,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,78,000003000,00000000,000000000,38,000025300,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,072469-2015,20150402,E,R,,,23H,18,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,77,000000001,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,074938-2015,20150404,E,R,,,240,13,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,71,000025000,00000000,000000000,78,000007000,20150404,000007000,37,000040000,20150404,000040000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,075885-2015,20150406,E,R,,,23H,18,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,77,000000001,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,076045-2015,20150406,E,R,,,240,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,78,000021000,20150406,000021000,15,000436000,00000000,000000000,38,000002800,00000000,000000000,37,000340000,20150406,000330000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,077976-2015,20150408,E,R,,,23H,23,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,43,000040000,00000000,000000000,78,000050000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,083640-2015,20150415,E,,06,,23H,18,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,08,000000005,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,084478-2015,20150416,E,R,,,23H,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,08,000000020,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,085368-2015,20150417,E,R,,,23H,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,45,000000021,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,087165-2015,20150419,E,R,,,23H,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,08,000001250,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,087358-2015,20150419,E,,01,,23F,13,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,08,000001500,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
IR,TXDPD0000,DALLAS,090388-2015,20150423,E,R,,,23H,18,,,,,,,,,,,,,,,,,,,,,,,,,B,,,,,,,,,77,000000100,00000000,000000000,08,000003000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,,000000000,00000000,000000000,00,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
